Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,K,OH,F,H2O,sda1
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,142.29951,0.0,61.608288,24.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,0.66868085,0.0,0.8,0.0,17.358883,0.0,0.0,1.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
6.0132046,1.7179967,99.0,250.0,1.3382187,0.0,2.4341676,0.0,19.875578,0.0,92.67391,20.780336,FAU,OSDA-free,0.16630067767858756,0.16630067767858756,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.134606,1.7179967,99.0,250.0,0.7461313,0.0,0.89952236,0.0,25.0,0.0,95.0,0.0,FAU,OSDA-free,0.2418610140845343,0.2418610140845343,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,0.8653379,0.0,1.4860734,0.0,14.42274,0.0,56.91736,1.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0993705,1.7179967,99.0,250.0,1.0,0.0,1.4988359,0.0,6.6666665,0.0,60.28305,10.0,FAU,OSDA-free,0.19610263659014382,0.19610263659014382,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,1.8874024,0.0,162.60349,0.0,84.52966,24.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.7094017,0.0,0.89880055,0.0,15.625,0.0,90.0,6.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.0396006,1.7179967,99.0,250.0,1.3398358,0.0,1.8742512,0.0,30.0,0.0,100.0,2.0,FAU,OSDA-free,0.3289905917244522,0.3289905917244522,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.0,0.0,0.682509,0.0,25.641026,0.0,90.0,8.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.8618402,1.7179967,99.0,250.0,0.8113509,0.0,1.4605911,0.0,15.625,0.0,100.0,14.371428,FAU,OSDA-free,1.1603079085890866,1.1603079085890866,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.1996887,0.0,0.49050328,0.0,18.637453,0.0,70.0,0.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.3293536,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,145.30179,0.0,90.0,47.95229,FAU,OSDA-free,0.42930364887494965,0.42930364887494965,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.1318516,1.7179967,99.0,250.0,1.6847713,0.0,1.5063627,0.0,83.06694,0.0,90.0,8.0,FAU,OSDA-free,0.8835080499952467,0.8835080499952467,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.5346396,1.7179967,99.0,250.0,1.7094017,0.0,2.4341676,0.0,100.0,0.0,90.0,24.0,FAU,OSDA-free,0.2829142750508425,0.2829142750508425,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,90.0,8.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
8.999453,1.7179967,99.0,250.0,0.03765767,0.0,0.012964743,0.0,10.873735,0.0,110.0,38.04283,FAU,OSDA-free,0.11111786460799339,0.11111786460799339,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
40.0,1.7179967,99.0,250.0,0.14809865,0.0,0.09974109,0.0,0.0,0.0,100.0,240.0,FAU,OSDA-free,0.025,0.025,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.4132583,1.7179967,99.0,250.0,1.7094017,0.0,2.4341676,0.0,113.719154,0.0,100.0,24.0,FAU,OSDA-free,0.2929751903042322,0.2929751903042322,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.5225592,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,66.958305,0.0,35.777874,6.0,FAU,OSDA-free,0.28388451214673693,0.28388451214673693,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.0166662,0.0,200.0,0.0,0.0,0.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.4885412,0.0,0.41591457,0.0,6.6666665,0.0,80.0,168.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.33988005,1.7179967,99.0,250.0,1.74375,0.42607126,2.4341676,0.0,45.44459,0.0,100.0,168.0,FAU,OSDA-free,2.9422144665448884,2.9422144665448884,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.9832727,1.7179967,99.0,250.0,1.6868888,0.0,2.3788188,0.0,30.0,0.0,100.0,168.0,FAU,OSDA-free,1.0170118625280657,1.0170118625280657,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.6073694,1.7179967,99.0,250.0,1.0,0.0,0.8820153,0.0,29.621197,0.0,100.0,8.0,FAU,OSDA-free,0.3835283178517014,0.3835283178517014,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,151.53618,0.0,100.0,0.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
21.96872,1.7179967,99.0,250.0,0.9651191,0.0,0.90110797,0.0,4.4944787,0.0,90.0,14.0,FAU,OSDA-free,0.04551926557396152,0.04551926557396152,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.4,0.0,0.60700595,0.0,7.084245,0.0,100.0,168.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.1438216,0.0,0.8460941,0.0,24.5,0.0,80.0,168.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.1,0.0,0.114340216,0.0,10.000862,0.0,100.0,72.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.1476703,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,80.0,168.0,FAU,OSDA-free,0.4656208171244906,0.4656208171244906,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,77.859985,0.0,100.0,168.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.9985447,1.7179967,99.0,250.0,0.58064514,0.0,0.0,0.0,10.0,0.0,110.0,144.0,FAU,OSDA-free,0.1667071014741292,0.1667071014741292,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.1995802,0.0,1.7777778,0.0,38.46154,0.0,35.640327,0.10954423,FAU,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
21.656403,1.7179967,99.0,250.0,1.5029688,0.0,0.8029506,0.0,13.375005,0.0,100.0,1.0,FAU,OSDA-free,0.04617571994758317,0.04617571994758317,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.767437,1.7179967,99.0,250.0,0.0,0.5582199,0.8647622,0.0,20.0,0.0,70.0,40.0,FAU,OSDA-free,0.2097563114100931,0.2097563114100931,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,0.79469264,0.0,16.666378,0.0,76.237885,168.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0283933,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,45.10417,0.0,100.0,65.0,FAU,OSDA-free,0.4930010368304806,0.4930010368304806,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.7053943,0.0,1.1731004,0.0,22.67983,0.0,120.0,3.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.015099,1.7179967,99.0,250.0,0.9677419,0.0,1.3661935,0.0,34.38061,0.0,100.0,63.198948,FAU,OSDA-free,0.33166406807869325,0.33166406807869325,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.0,1.7179967,99.0,250.0,1.6319151,0.0,1.4736453,0.0,67.51558,0.0,0.0,0.0,FAU,OSDA-free,0.25,0.25,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.54545456,0.0,0.45560378,0.0,15.617286,0.0,89.75638,1.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.91254187,0.0,1.3221922,0.0,30.380022,0.0,100.0,168.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,47.481018,0.0,58.212025,168.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.555908,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,90.0,6.0,FAU,OSDA-free,0.28122212385697265,0.28122212385697265,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.8589263,0.0,2.4341676,0.0,48.022026,0.0,64.650406,168.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.9556519,0.0,1.5243933,0.0,29.925186,0.0,80.0,48.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,90.0,1.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,160.18866,0.0,65.0,168.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.0,1.7179967,99.0,250.0,0.79154545,0.0,0.7617362,0.0,31.405893,0.0,100.0,60.0,FAU,OSDA-free,0.3333333333333333,0.3333333333333333,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,103.79108,0.0,55.47032,15.977344,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.0566771,0.0,0.72306794,0.0,37.499252,0.0,110.0,0.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.2765195,0.0,87.61516,0.0,55.98801,0.5,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,0.5957161,0.0,1.5248926,0.0,19.218668,0.0,100.0,1.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5936424,1.7179967,99.0,250.0,1.068866,0.0,1.4261101,0.0,36.013737,0.0,80.0,24.0,FAU,OSDA-free,0.6274933448055849,0.6274933448055849,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.0,0.0,0.0,0.31722128,36.408695,0.0,100.0,10.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,122.93233,0.0,0.0,0.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.0,1.7179967,99.0,250.0,1.920999,0.0,1.7656244,0.0,95.10686,0.0,100.0,12.0,FAU,OSDA-free,0.3333333333333333,0.3333333333333333,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,1.6015178,0.0,50.0,0.0,100.0,0.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.5332932,1.7179967,99.0,250.0,1.8768451,0.90405154,2.4341676,0.0,96.65097,0.0,100.0,48.0,FAU,OSDA-free,0.2830220826281838,0.2830220826281838,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.4499737,0.0,1.8859653,0.0,29.925186,0.0,90.0,168.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
400.0,1.7179967,99.0,250.0,0.764681,0.0,2.1698103,0.0,4.0,0.0,80.0,4.013926,FAU,OSDA-free,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.1471506,0.0,1.0152329,0.0,17.322832,0.0,80.0,24.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.119815,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,1.0,FAU,OSDA-free,0.19531955744494675,0.19531955744494675,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.605494,1.7179967,99.0,250.0,1.920999,0.0,1.1550733,0.0,34.3897,0.0,110.0,9.915092,FAU,OSDA-free,0.3838043764445437,0.3838043764445437,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,68.159744,0.0,50.0,168.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.697537,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,62.24241,0.0,0.0,168.0,FAU,OSDA-free,0.21287751432293137,0.21287751432293137,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,151.08835,0.0,100.0,3.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.0,1.7179967,99.0,250.0,1.0,0.0,1.4846708,0.0,23.198847,0.0,34.43742,0.91845226,FAU,OSDA-free,0.25,0.25,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.8171024,1.7179967,99.0,250.0,0.96401274,0.0,1.4774691,0.0,29.991905,0.0,68.90298,168.0,FAU,OSDA-free,0.3549746718472144,0.3549746718472144,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
9.091,1.7179967,99.0,250.0,1.5622851,0.0,0.0,0.310774,34.31186,0.0,150.0,0.0,FAU,OSDA-free,0.10999890001099989,0.10999890001099989,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5851648,1.7179967,99.0,250.0,1.0946853,0.0,1.0876459,0.0,25.23199,0.0,100.0,168.0,FAU,OSDA-free,0.3868225344860026,0.3868225344860026,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.3311522,0.0,0.89941925,0.0,14.511972,0.0,57.10654,1.2112187,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.2707217,0.0,90.90909,0.0,100.0,0.5,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.1605579,0.0,0.07762258,0.0,10.862243,0.0,100.0,65.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.3343992,0.0,2.4341676,0.0,200.0,0.0,98.46511,24.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.5455842,0.0,0.38688147,0.0,10.771278,0.0,100.0,168.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,0.865548,0.0,0.70562,0.0,19.579123,0.0,90.0,168.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.375,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,79.77982,0.0,60.822403,168.0,FAU,OSDA-free,2.6666666666666665,2.6666666666666665,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.02316,0.0,0.72727275,0.0,34.469704,0.0,52.354763,144.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
9.296189,1.7179967,99.0,250.0,0.98240036,0.0,1.0320896,0.0,4.987939,0.0,100.0,16.0,FAU,OSDA-free,0.1075709626815892,0.1075709626815892,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,90.0,72.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,122.914085,0.0,31.41551,0.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.8726294,1.7179967,99.0,250.0,0.8162506,0.0,0.8471512,0.0,0.0,0.0,60.22259,336.0,FAU,OSDA-free,0.3481131259047895,0.3481131259047895,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.5688794,0.0,0.0,0.0,11.240787,0.0,100.0,120.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.478136,1.7179967,99.0,250.0,1.920999,0.55714285,2.4341676,0.0,38.70968,0.0,110.0,0.5,FAU,OSDA-free,0.22330719745894273,0.22330719745894273,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.6854465,1.7179967,99.0,250.0,0.8188544,0.0,0.985534,0.0,25.641026,0.0,100.0,20.0,FAU,OSDA-free,0.3723775543471077,0.3723775543471077,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,122.643654,0.0,100.0,14.179358,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.9011047,0.0,0.70108867,0.0,18.308098,0.0,90.0,14.0262575,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.6951913,0.0,1.223455,0.0,26.146725,0.0,100.0,10.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.928655,1.7179967,99.0,250.0,0.6943395,0.0,1.1401591,0.0,30.546373,0.0,120.0,1.0,FAU,OSDA-free,0.2028951103292886,0.2028951103292886,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.0,0.0,1.1687833,0.0,4.563276,0.0,90.0,6.9663343,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,46.66592,0.0,90.0,168.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5920589,1.7179967,99.0,250.0,1.0202385,0.725876,1.4179,0.0,17.724882,0.0,90.0,44.09911,FAU,OSDA-free,0.6281174647495767,0.6281174647495767,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.0,1.7179967,99.0,250.0,1.920999,0.0,1.7935442,0.0,30.0,0.0,90.0,0.119206175,FAU,OSDA-free,0.25,0.25,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
4.0,1.7179967,99.0,250.0,0.8817947,0.0,0.97582024,0.0,14.9468775,0.0,100.0,12.0,FAU,OSDA-free,0.25,0.25,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.5009018,0.0,2.1438525,0.0,4.762453,0.2776819,90.0,5.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
9.090952,1.7179967,99.0,250.0,0.9665629,0.0,0.72727275,0.0,13.819424,0.0,100.0,1.0,FAU,OSDA-free,0.10999948080245062,0.10999948080245062,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,65.279045,0.0,100.0,10.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.7344847,0.0,0.77833754,0.0,4.534341,0.0,82.01597,6.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.2650468,0.0,0.0,0.0,80.0,168.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
10.0,1.7179967,99.0,250.0,0.985744,0.0,1.1239525,0.0,13.767979,0.0,89.816216,24.0,FAU,OSDA-free,0.1,0.1,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.3311942,1.7179967,99.0,250.0,1.8336011,0.4894581,1.0300227,0.0,45.0,0.0,100.0,48.0,FAU,OSDA-free,3.0193765470530582,3.0193765470530582,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,1.0168575,0.0,4.0,0.0,90.0,12.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,0.70638853,0.0,0.6550216,0.0,13.356156,0.0,100.0,36.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.6198674,0.0,1.1798825,0.0,32.73966,0.0,80.0,0.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
9.939248,1.7179967,99.0,250.0,1.5868442,0.0,1.8637084,0.0,4.8885174,0.0,80.0,4.9482746,FAU,OSDA-free,0.10061123336493868,0.10061123336493868,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,0.990716,0.0,34.602077,0.0,70.0,336.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
10.0,1.7179967,99.0,250.0,0.9559686,0.0,0.679074,0.0,6.3636365,0.0,80.0,3.172202,FAU,OSDA-free,0.1,0.1,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.7094017,0.0,1.4867858,0.0,14.285714,0.0,16.591505,7.822565,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.7720599,1.7179967,99.0,250.0,1.920999,0.56026995,1.1522272,0.0,25.0,0.0,73.210464,0.0,FAU,OSDA-free,1.2952362893086404,1.2952362893086404,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.0,1.7179967,0.0,0.0,0.0,0.0,0.0,0.0,12.615295,0.0,100.0,105.47695,FAU,OSDA-free,inf,inf,1.0,inf,inf,inf,inf,,,,,,
5.0,1.7179967,99.0,250.0,0.82521796,0.3980564,1.7777778,0.0,4.4869413,0.0,80.0,14.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
10.0,1.7179967,99.0,250.0,1.920999,0.0,1.1415931,0.0,12.5,0.0,65.0,5.549529,FAU,OSDA-free,0.1,0.1,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,90.90909,0.0,100.0,10.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.51275456,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,50.0,0.0,55.108547,5.0,FAU,OSDA-free,1.9502508178571831,1.9502508178571831,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.4740045,1.7179967,99.0,250.0,0.9741708,0.0,0.81086487,0.0,34.310333,0.0,100.0,72.0,FAU,OSDA-free,0.4042029834626412,0.4042029834626412,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.6208097,0.0,0.0,0.17493129,13.761468,0.0,160.0,144.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.9988003,1.7179967,99.0,250.0,0.48899296,0.0,0.0,0.0,10.397076,0.0,100.0,96.0,FAU,OSDA-free,0.166699998331333,0.166699998331333,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,112.04112,0.0,0.0,0.0894989,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5296794,1.7179967,99.0,250.0,0.5212987,0.0,0.0,0.0,10.0,0.0,109.9491,156.24254,FAU,OSDA-free,0.6537317558175916,0.6537317558175916,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
22.0,1.7179967,99.0,250.0,0.8876605,0.0,0.7725958,0.0,7.024855,0.0,65.0,4.0,FAU,OSDA-free,0.045454545454545456,0.045454545454545456,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.8396047,0.0,1.3716756,0.0,19.062782,0.0,0.0,1.3665458,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
5.0,1.7179967,99.0,250.0,0.69425315,0.0,1.772874,0.0,29.865995,0.0,110.0,0.0,FAU,OSDA-free,0.2,0.2,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,0.8628068,0.0,1.0,0.0,18.776945,0.0,51.37074,168.0,FAU,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
10.0,1.7179967,99.0,250.0,0.58863246,0.0,0.92155325,0.0,24.399218,0.0,110.0,72.0,FAU,OSDA-free,0.1,0.1,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
20.910154,1.7179967,99.0,250.0,1.5004303,0.0,0.88639265,0.0,10.0,0.9619373,100.0,1.0,FAU,OSDA-free,0.04782365543553625,0.04782365543553625,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.3330112,1.7179967,99.0,250.0,1.7094017,0.0,0.78637916,0.0,29.70297,0.0,66.23268,168.0,FAU,OSDA-free,0.4286306040879701,0.4286306040879701,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
