Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,K,OH,F,H2O,sda1
4.989418,1.7179967,99.0,250.0,0.8833925,0.0,0.70671374,0.0,16.607777,0.0,100.0,48.0,FAU,OSDA-free,0.2004241794347763,0.2004241794347763,1.0,0.0001,0.0001,0.0001,0.0001,1.0606224107972952,0.0001,0.8484975994490587,0.0001,19.939698202852043,0.0001
0.73333347,1.7179967,99.0,250.0,1.920999,0.5749998,1.3499993,0.0,21.249998,0.0,70.0,24.0,FAU,OSDA-free,1.3636361360549927,1.3636361360549927,1.0,0.0001,0.0001,0.0001,0.0001,4.540926972049149,1.3592053273656588,3.1911771492851275,0.0001,50.23151338250898,0.0001
400.0,1.7179967,99.0,250.0,0.024987513,0.0,0.019989982,0.0,0.9995003,0.0,90.0,12.0,FAU,OSDA-free,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.02499500945340842,0.0001,0.019995979242026805,0.0001,0.9998001247406005,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,135.71436,0.0,80.0,10.0,FAU,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,190.02724133626435,0.0001
1.5,1.7179967,99.0,250.0,0.7999998,0.0,0.64000005,0.0,26.64,0.0,100.0,168.0,FAU,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,1.3334929716865176,0.0001,1.0667947548906018,0.0001,44.40532751191456,0.0001
11.499991,1.7179967,99.0,250.0,1.2799988,0.0,1.0240005,0.0,4.6,0.0,90.0,8.0,FAU,OSDA-free,0.08695658296346664,0.08695658296346664,1.0,0.0001,0.0001,0.0001,0.0001,1.391559099097799,0.0001,1.1132489122277043,0.0001,5.000920177952615,0.0001
1.5,1.7179967,99.0,250.0,0.4,0.0,0.4,0.0,8.0,0.0,100.0,72.0,FAU,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.6667466845492523,0.0001,0.6667466845492523,0.0001,13.334933492279053,0.0001
1.5,1.7179967,99.0,250.0,1.920999,0.0,1.7582425,0.0,38.021984,0.0,65.0,168.0,FAU,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,3.2020493215441515,0.0001,2.9307558299430707,0.0001,63.377578652818684,0.0001
1.7500005,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,3.1818185,0.0,90.0,8.0,FAU,OSDA-free,0.5714284181594849,0.5714284181594849,1.0,0.0001,0.0001,0.0001,0.0001,3.0190966984579997,0.0001,3.825607011687609,0.0001,5.0006363528597975,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,48.33332,0.0,100.0,168.0,FAU,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,7.302989704084397,0.0001,145.0096285171509,0.0001
2.166667,1.7179967,99.0,250.0,1.7543857,0.0,1.4035087,0.0,30.350874,0.0,65.0,24.0,FAU,OSDA-free,0.4615384042263031,0.4615384042263031,1.0,0.0001,0.0001,0.0001,0.0001,2.564452967785774,0.0001,2.0515625136308566,0.0001,44.3650380503713,0.0001
5.0,1.7179967,99.0,250.0,1.6666662,0.0,1.3333341,0.0,28.833334,0.0,65.0,168.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,2.000332718308765,0.0001,1.6002675767819108,0.0001,34.60576751566331,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,48.33332,0.0,100.0,168.0,FAU,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,7.302989704084397,0.0001,145.0096285171509,0.0001
5.688528,1.7179967,99.0,250.0,1.2254912,0.0,0.9803921,0.0,10.416667,0.0,100.0,6.0,FAU,OSDA-free,0.175792396068573,0.175792396068573,1.0,0.0001,0.0001,0.0001,0.0001,1.4411682928002216,0.0001,1.1529336529156509,0.0001,12.249921166218883,0.0001
23.500004,1.7179967,99.0,250.0,1.0102042,0.0,0.808163,0.0,4.7959185,0.0,90.0,8.0,FAU,OSDA-free,0.04255318641662598,0.04255318641662598,1.0,0.0001,0.0001,0.0001,0.0001,1.053393644285688,0.0001,0.8427145300803641,0.0001,5.0009592608192195,0.0001
0.0,0.0,0.0,0.0,1.50641,0.0,0.0,0.0,12.448717,0.0,70.0,12.0,FAU,OSDA-free,inf,inf,1.0,inf,inf,inf,inf,inf,,,,inf,
3.0,1.7179967,99.0,250.0,1.250002,0.0,0.99999946,0.0,31.500015,0.0,100.0,24.0,FAU,OSDA-free,0.3333333432674408,0.3333333432674408,1.0,0.0001,0.0001,0.0001,0.0001,1.6669193815668626,0.0001,1.3335326279044097,0.0001,42.006320661028376,0.0001
400.0,0.0,99.0,250.0,1.920999,0.0,2.4341676,0.0,197.18217,0.0,25.0,353.99985,FAU,OSDA-free,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,1.9215753498554229,0.0001,2.4348978738069533,0.0001,197.24132933502196,0.0001
2.994012,1.7179967,99.0,250.0,0.749625,0.0,0.59970015,0.0,16.866568,0.0,80.0,8.999997,FAU,OSDA-free,0.33399999141693115,0.33399999141693115,1.0,0.0001,0.0001,0.0001,0.0001,1.0001497048290966,0.0001,0.8001199388172137,0.0001,22.50337436275567,0.0001
2.5151517,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,139.65509,0.0,80.0,5.0,FAU,OSDA-free,0.3975903391838074,0.3975903391838074,1.0,0.0001,0.0001,0.0001,0.0001,2.6851539138674947,0.0001,3.4024559881101197,0.0001,195.2085360839552,0.0001
1.503906,1.7179967,99.0,250.0,1.5600625,0.0,1.2480499,0.0,28.861156,0.0,120.0,1.5,FAU,OSDA-free,0.6649351716041565,0.6649351716041565,1.0,0.0001,0.0001,0.0001,0.0001,2.597714984702612,0.0001,2.0781717098626764,0.0001,48.05772672074937,0.0001
12.5,1.7179967,99.0,250.0,1.6296314,0.0,1.3037038,0.0,36.66666,0.0,100.0,5.0,FAU,OSDA-free,0.07999999821186066,0.07999999821186066,1.0,0.0001,0.0001,0.0001,0.0001,1.760327835483018,0.0001,1.4082608261638216,0.0001,39.60732640004159,0.0001
2.3999984,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,143.38235,0.0,90.0,24.0,FAU,OSDA-free,0.4166669547557831,0.4166669547557831,1.0,0.0001,0.0001,0.0001,0.0001,2.7218000742611532,0.0001,3.4488916681017585,0.0001,203.15372032097466,0.0001
2.5,1.7179967,99.0,250.0,1.5698597,0.0,1.2558867,0.0,27.158552,0.0,65.0,168.0,FAU,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.1981176216713174,0.0001,1.7584925283186834,0.0001,38.02740491003127,0.0001
12.5,1.7179967,99.0,250.0,0.81481445,0.0,0.8148146,0.0,37.03704,0.0,100.0,6.4999986,FAU,OSDA-free,0.07999999821186066,0.07999999821186066,1.0,0.0001,0.0001,0.0001,0.0001,0.8801625656578282,0.0001,0.8801627588126397,0.0001,40.00741130919985,0.0001
4.04444,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,76.21153,0.0,65.0,168.0,FAU,OSDA-free,0.24725303053855896,0.24725303053855896,1.0,0.0001,0.0001,0.0001,0.0001,2.396356086759311,0.0001,3.036509778798738,0.0001,95.07030729484339,0.0001
2.7999995,1.7179967,99.0,250.0,1.1198212,0.0,0.89585644,0.0,15.677492,0.0,100.0,47.000015,FAU,OSDA-free,0.35714292526245117,0.35714292526245117,1.0,0.0001,0.0001,0.0001,0.0001,1.5199813709375647,0.0001,1.215984400976143,0.0001,21.279733044426248,0.0001
4.0,1.7179967,99.0,250.0,1.6000006,0.0,1.2800004,0.0,4.0,0.0,90.0,8.0,FAU,OSDA-free,0.25,0.25,1.0,0.0001,0.0001,0.0001,0.0001,2.0003207749843597,0.0001,1.6002565603733063,0.0001,5.0008,0.0001
2.035399,1.7179967,99.0,250.0,1.920999,0.0,2.3323627,0.0,50.437305,0.0,100.0,72.0,FAU,OSDA-free,0.4913041591644287,0.4913041591644287,1.0,0.0001,0.0001,0.0001,0.0001,2.865178073035295,0.0001,3.478728595876691,0.0001,75.22745085637715,0.0001
2.166667,1.7179967,99.0,250.0,1.7543857,0.0,1.4035087,0.0,30.350874,0.0,65.0,168.0,FAU,OSDA-free,0.4615384042263031,0.4615384042263031,1.0,0.0001,0.0001,0.0001,0.0001,2.564452967785774,0.0001,2.0515625136308566,0.0001,44.3650380503713,0.0001
5.006004,1.7179967,99.0,250.0,0.5,0.0,0.4,0.0,9.749999,0.0,100.0,142.00003,FAU,OSDA-free,0.19976013898849487,0.19976013898849487,1.0,0.0001,0.0001,0.0001,0.0001,0.5999800694942474,0.0001,0.4799840627477177,0.0001,11.699610210766659,0.0001
13.000003,1.7179967,99.0,250.0,1.2142837,0.0,0.9714286,0.0,12.857142,0.0,60.0,16.0,FAU,OSDA-free,0.07692305743694305,0.07692305743694305,1.0,0.0001,0.0001,0.0001,0.0001,1.3079329766644618,0.0001,1.0463481147730742,0.0001,13.848724583950155,0.0001
1.503906,1.7179967,99.0,250.0,1.5600625,0.0,1.2480499,0.0,31.20125,0.0,60.0,62.999947,FAU,OSDA-free,0.6649351716041565,0.6649351716041565,1.0,0.0001,0.0001,0.0001,0.0001,2.597714984702612,0.0001,2.0781717098626764,0.0001,51.95429890005392,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.1978033,0.0,47.527473,0.0,80.0,168.0,FAU,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.396046078443528,0.0001,95.06445239410402,0.0001
7.0,1.7179967,99.0,250.0,1.920999,0.0,2.0000017,0.0,64.374985,0.0,90.0,24.0,FAU,OSDA-free,0.1428571492433548,0.1428571492433548,1.0,0.0001,0.0001,0.0001,0.0001,2.195811697952656,0.0001,2.286116206169139,0.0001,73.58428654087304,0.0001
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,57.666656,0.0,65.0,6.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,2.3055830657035083,0.0001,2.9214879890029657,0.0001,69.2115212961276,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,48.33332,0.0,100.0,168.0,FAU,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,7.302989704084397,0.0001,145.0096285171509,0.0001
1.1001104,1.7179967,99.0,250.0,1.920999,0.7831329,2.4341676,0.0,28.968046,0.0,100.0,2.0,FAU,OSDA-free,0.9089996814727783,0.9089996814727783,1.0,0.0001,0.0001,0.0001,0.0001,3.667570774637525,1.4951571037136153,4.647312051475538,0.0001,55.305784555695126,0.0001
2.5,1.7179967,99.0,250.0,1.5698597,0.0,1.2558867,0.0,27.158552,0.0,80.0,168.0,FAU,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.1981176216713174,0.0001,1.7584925283186834,0.0001,38.02740491003127,0.0001
7.0,1.7179967,99.0,250.0,0.75,0.0,0.6,0.0,15.0,0.0,100.0,380.08267,FAU,OSDA-free,0.1428571492433548,0.1428571492433548,1.0,0.0001,0.0001,0.0001,0.0001,0.8572928619325161,0.0001,0.685834316798619,0.0001,17.145857238650322,0.0001
23.500004,1.7179967,99.0,250.0,1.0102042,0.0,0.808163,0.0,4.7959185,0.0,90.0,8.0,FAU,OSDA-free,0.04255318641662598,0.04255318641662598,1.0,0.0001,0.0001,0.0001,0.0001,1.053393644285688,0.0001,0.8427145300803641,0.0001,5.0009592608192195,0.0001
2.0,1.7179967,99.0,250.0,1.7999996,0.0,1.4400008,0.0,45.0,0.0,100.0,48.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,2.7003593919515607,0.0001,2.16028915886879,0.0001,67.509,0.0001
23.500004,1.7179967,99.0,250.0,1.0102042,0.0,0.808163,0.0,4.7959185,0.0,90.0,8.0,FAU,OSDA-free,0.04255318641662598,0.04255318641662598,1.0,0.0001,0.0001,0.0001,0.0001,1.053393644285688,0.0001,0.8427145300803641,0.0001,5.0009592608192195,0.0001
12.5,1.7179967,99.0,250.0,0.81481445,0.0,0.8148146,0.0,37.03704,0.0,100.0,6.4999986,FAU,OSDA-free,0.07999999821186066,0.07999999821186066,1.0,0.0001,0.0001,0.0001,0.0001,0.8801625656578282,0.0001,0.8801627588126397,0.0001,40.00741130919985,0.0001
1.0999994,1.7179967,99.0,250.0,1.920999,0.78571534,0.9400005,0.0,29.047619,0.0,100.0,5.0,FAU,OSDA-free,0.9090913534164429,0.9090913534164429,1.0,0.0001,0.0001,0.0001,0.0001,3.667746876354229,1.5001595079024164,1.7947347780804142,0.0001,55.46036753812675,0.0001
6.024096,1.7179967,99.0,250.0,0.8576325,0.0,0.8576332,0.0,17.15266,0.0,100.0,24.0,FAU,OSDA-free,0.16600000858306885,0.16600000858306885,1.0,0.0001,0.0001,0.0001,0.0001,1.0001710496365477,0.0001,1.0001718142568574,0.0001,20.00343267056841,0.0001
13.000003,1.7179967,99.0,250.0,1.142858,0.0,0.9142857,0.0,4.642857,0.0,90.0,8.0,FAU,OSDA-free,0.07692305743694305,0.07692305743694305,1.0,0.0001,0.0001,0.0001,0.0001,1.2309987337793449,0.0001,0.9847982294453368,0.0001,5.00092840758405,0.0001
5.0,1.7179967,99.0,250.0,1.920999,0.0,1.866665,0.0,70.0,0.0,90.0,12.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,2.3055830657035083,0.0001,2.2403713453849106,0.0001,84.01400020861625,0.0001
14.083332,1.7179967,99.0,250.0,0.92080986,0.0,0.7366487,0.0,15.101288,0.0,100.0,20.99999,FAU,OSDA-free,0.0710059255361557,0.0710059255361557,1.0,0.0001,0.0001,0.0001,0.0001,0.9863769836778592,0.0001,0.7891024297470899,0.0001,16.176589019359916,0.0001
1.5,1.7179967,99.0,250.0,1.920999,0.0,1.7582425,0.0,38.021984,0.0,95.0,168.0,FAU,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,3.2020493215441515,0.0001,2.9307558299430707,0.0001,63.377578652818684,0.0001
5.0,1.7179967,99.0,250.0,0.4,0.0,0.32,0.0,9.166667,0.0,100.0,240.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,0.48008000834584236,0.0001,0.38406399236917493,0.0001,11.001833742185434,0.0001
10.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,90.90909,0.0,75.0,432.0,FAU,OSDA-free,0.10000000149011612,0.10000000149011612,1.0,0.0001,0.0001,0.0001,0.0001,2.1134831578269586,0.0001,2.6780712230237835,0.0001,100.01817890133424,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,135.71436,0.0,80.0,20.0,FAU,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,190.02724133626435,0.0001
9.200003,1.7179967,99.0,250.0,0.5411766,0.0,0.43294114,0.0,0.0,0.0,70.0,336.0,FAU,OSDA-free,0.1086956188082695,0.1086956188082695,1.0,0.0001,0.0001,0.0001,0.0001,0.6001083797541676,0.0001,0.48008653195547757,0.0001,0.0001,0.0001
14.499995,1.7179967,99.0,250.0,1.1612903,0.0,0.9290323,0.0,4.677419,0.0,90.0,8.0,FAU,OSDA-free,0.06896553933620453,0.06896553933620453,1.0,0.0001,0.0001,0.0001,0.0001,1.2416115570649413,0.0001,0.9932893476155246,0.0001,5.00093540631462,0.0001
5.0,1.7179967,99.0,250.0,0.45000008,0.0,0.36,0.0,11.666666,0.0,110.0,192.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,0.5400900943398478,0.0001,0.43207201824188235,0.0001,14.002332605036097,0.0001
5.0,1.7179967,99.0,250.0,1.333334,0.0,1.3333341,0.0,33.333332,0.0,100.0,12.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,1.6002674337069211,0.0001,1.6002675767819108,0.0001,40.006665239874515,0.0001
12.5,1.7179967,99.0,250.0,0.81481445,0.0,0.8148146,0.0,37.03704,0.0,100.0,5.0,FAU,OSDA-free,0.07999999821186066,0.07999999821186066,1.0,0.0001,0.0001,0.0001,0.0001,0.8801625656578282,0.0001,0.8801627588126397,0.0001,40.00741130919985,0.0001
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,57.666656,0.0,65.0,168.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,2.3055830657035083,0.0001,2.9214879890029657,0.0001,69.2115212961276,0.0001
1.9761909,1.7179967,99.0,250.0,1.0,0.0,0.8,0.0,17.299997,0.0,65.0,168.0,FAU,OSDA-free,0.5060240030288696,0.5060240030288696,1.0,0.0001,0.0001,0.0001,0.0001,1.5062240030288696,0.0001,1.204979220378685,0.0001,26.057671230347434,0.0001
4.5000024,1.7179967,99.0,250.0,0.7272726,0.0,0.58181816,0.0,15.454546,0.0,90.0,3.0,FAU,OSDA-free,0.22222210466861725,0.22222210466861725,1.0,0.0001,0.0001,0.0001,0.0001,0.8890341387120275,0.0001,0.7112273838316573,0.0001,18.89197861712912,0.0001
4.5000024,1.7179967,99.0,250.0,0.7272726,0.0,0.58181816,0.0,15.454546,0.0,100.0,24.0,FAU,OSDA-free,0.22222210466861725,0.22222210466861725,1.0,0.0001,0.0001,0.0001,0.0001,0.8890341387120275,0.0001,0.7112273838316573,0.0001,18.89197861712912,0.0001
5.0,1.7179967,99.0,250.0,0.53333336,0.0,0.0,0.06666631,11.666667,0.0,110.0,144.0,FAU,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,0.6401067016402882,0.0001,0.0001,0.080012908480067,14.002333749636016,0.0001
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,115.33342,0.0,65.0,24.0,FAU,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,2.8818827750205993,0.0001,3.65173826880455,0.0001,173.023196383667,0.0001
0.8333332,1.7179967,99.0,250.0,0.54545456,0.0,0.43636364,0.0,1.3636364,0.0,80.0,3.7499993,LTA,OSDA-free,1.2000001668930054,1.2000001668930054,1.0,0.0001,0.0001,0.0001,0.0001,1.2001092177076802,0.0001,0.9600873479377143,0.0001,3.000272978698126,0.0001
0.5,1.7179967,99.0,250.0,1.333334,0.0,1.0666671,0.0,31.066666,0.0,100.0,24.0,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,4.000268574142456,0.0001,3.200214573192597,0.0001,93.20621028137208,0.0001
0.7249992,1.7179967,99.0,250.0,1.920999,0.0,2.168697,0.0,50.875362,0.0,80.0,6.0,LTA,OSDA-free,1.3793119192123413,1.3793119192123413,1.0,0.0001,0.0001,0.0001,0.0001,4.571040136604623,0.0001,5.160440643248873,0.0001,121.058531216101,0.0001
0.59999996,1.7179967,99.0,250.0,0.78124946,0.0,0.7812498,0.0,45.312504,0.0,100.0,24.0,LTA,OSDA-free,1.6666667461395264,1.6666667461395264,1.0,0.0001,0.0001,0.0001,0.0001,2.0834882148026996,0.0001,2.08348916854857,0.0001,120.8424096077366,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,120.00007,0.0,80.0,72.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,240.02413734283454,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,135.71436,0.0,80.0,5.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,190.02724133626435,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,30.239994,0.0,90.0,4.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,60.48603609695436,0.0001
0.7462687,1.7179967,99.0,250.0,1.920999,0.0,2.2769222,0.0,85.470024,0.0,100.0,4.0,LTA,OSDA-free,1.3399999141693115,1.3399999141693115,1.0,0.0001,0.0001,0.0001,0.0001,4.495521812257849,0.0001,5.328453197743417,0.0001,200.01694308366572,0.0001
1.5,1.7179967,99.0,250.0,0.32,0.0,0.32,0.0,24.0,0.0,80.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.5333973277688024,0.0001,0.5333973277688024,0.0001,40.00480047683716,0.0001
0.8333332,1.7179967,99.0,250.0,0.54545456,0.0,0.43636364,0.0,1.3636364,0.0,80.0,5.0,LTA,OSDA-free,1.2000001668930054,1.2000001668930054,1.0,0.0001,0.0001,0.0001,0.0001,1.2001092177076802,0.0001,0.9600873479377143,0.0001,3.000272978698126,0.0001
0.95000035,1.7179967,99.0,250.0,1.6410278,0.0,1.3128198,0.0,30.769234,0.0,99.00001,4.0,LTA,OSDA-free,1.052631139755249,1.052631139755249,1.0,0.0001,0.0001,0.0001,0.0001,3.3687529858554885,0.0001,2.6949974454102477,0.0001,63.16404109318409,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,6.8533473,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,280.0400011920929,0.0001
1.0,1.7179967,99.0,250.0,1.4999999,0.0,1.5000007,0.0,50.0,0.0,90.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.0002997615575797,0.0001,3.0003014306545266,0.0001,100.01000000000002,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.5624985,0.0,24.023438,0.0,80.0,3.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.125309400248528,0.0001,48.05167968750001,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,40.0,16.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
0.50055,1.7179967,99.0,250.0,0.73313797,0.0,0.5865103,0.0,25.219938,0.0,100.0,24.0,LTA,OSDA-free,1.997802495956421,1.997802495956421,1.0,0.0001,0.0001,0.0001,0.0001,2.1979494495570018,0.0001,1.758359345211753,0.0001,75.60943790590522,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.9500003,0.0,25.0,0.0,80.0,2.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.900390572261811,0.0001,50.00500000000001,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,135.71436,0.0,80.0,3.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,190.02724133626435,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,40.0,29.999996,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,12.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,280.0400011920929,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,120.00007,0.0,80.0,160.0001,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,240.02413734283454,0.0001
1.5,1.7179967,99.0,250.0,0.47999987,0.0,0.47999996,0.0,24.0,0.0,80.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.8000957929472102,0.0001,0.8000959419767054,0.0001,40.00480047683716,0.0001
0.59999996,1.7179967,99.0,250.0,0.78124946,0.0,0.7812498,0.0,45.312504,0.0,100.0,24.0,LTA,OSDA-free,1.6666667461395264,1.6666667461395264,1.0,0.0001,0.0001,0.0001,0.0001,2.0834882148026996,0.0001,2.08348916854857,0.0001,120.8424096077366,0.0001
1.0,1.7179967,99.0,250.0,1.4250004,0.0,1.4249997,0.0,19.249998,0.0,80.0,0.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,2.850285858392716,0.0001,2.8502844277381905,0.0001,38.50384618492127,0.0001
1.0,1.7179967,99.0,250.0,0.749625,0.0,0.59970015,0.0,25.862066,0.0,100.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.4993999793648722,0.0001,1.199520245778561,0.0001,51.72930495109559,0.0001
1.994682,1.7179967,99.0,250.0,0.8880997,0.0,0.71047956,0.0,15.364121,0.0,65.0,6.0,LTA,OSDA-free,0.5013330578804016,0.5013330578804016,1.0,0.0001,0.0001,0.0001,0.0001,1.3335110138135386,0.0001,1.0668085425557974,0.0001,23.069736243053683,0.0001
1.5,1.7179967,99.0,250.0,0.32,0.0,0.32,0.0,24.0,0.0,80.0,8.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.5333973277688024,0.0001,0.5333973277688024,0.0001,40.00480047683716,0.0001
0.66666627,1.7179967,99.0,250.0,0.2133333,0.0,0.2133334,0.0,16.0,0.0,80.0,2.0,LTA,OSDA-free,1.5000009536743164,1.5000009536743164,1.0,0.0001,0.0001,0.0001,0.0001,0.5333761045982064,0.0001,0.5333763653894884,0.0001,40.00321525878907,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,60.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
1.0972228,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,114.5696,0.0,65.0,168.0,LTA,OSDA-free,0.9113919138908386,0.9113919138908386,1.0,0.0001,0.0001,0.0001,0.0001,3.6721662508403337,0.0001,4.653135146175515,0.0001,219.01032660807934,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,142.85709,0.0,65.0,12.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,200.02849292302778,0.0001
