Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,Na/Si,K,K/Si,OH,OH/Si,F,F/Si,H2O,H2O/Si,sda1,sda1/Si,zeo,osda
9.226363,1.7179967,99.0,250.0,0.0,0.1916747,0.24686603,0.0,17.331022,0.07754151,121.47404,336.0,0.1083850700433096,0.1083850700433096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21244937578503034,0.21244937578503034,0.27362262195286374,0.27362262195286374,0.0,0.0,19.20944603339214,19.20944603339214,0.08594585199261398,0.08594585199261398,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.592546,1.7179967,99.0,250.0,0.18896244,0.0009080554,0.1906587,0.0,14.705882,0.09677419,150.0,336.0,0.09440600966000053,0.09440600966000053,1.0,0.0,0.0,0.0,0.0,0.20680162993601728,0.20680162993601728,0.0009937812868642158,0.0009937812868642158,0.20865802707396314,0.20865802707396314,0.0,0.0,16.09420563815083,16.09420563815083,0.10591025511597872,0.10591025511597872,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.27953348,0.0,0.2681059,0.0,7.0,0.041666668,120.0,120.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.32258163653989347,0.32258163653989347,0.0,0.0,0.3093942091945517,0.3093942091945517,0.0,0.0,8.0780000155232,8.0780000155232,0.0480833349644,0.0480833349644,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.8249655,1.7179967,99.0,250.0,0.21209478,0.13762267,0.1800723,0.0,15.881053,0.09898525,100.0,340.89606,0.1017815278842455,0.1017815278842455,1.0,0.0,0.0,0.0,0.0,0.23368211076467293,0.23368211076467293,0.15163011562410933,0.15163011562410933,0.19840033382363023,0.19840033382363023,0.0,0.0,17.49745083875068,17.49745083875068,0.10906011998300401,0.10906011998300401,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6528034,1.7179967,99.0,250.0,0.22323881,2.3976962e-05,0.18384576,0.0,13.292225,0.0630273,100.0,192.0,0.1503125734934539,0.1503125734934539,1.0,0.0,0.0,0.0,0.0,0.2567944100347162,0.2567944100347162,2.758100086277475e-05,2.758100086277475e-05,0.21148008931145987,0.21148008931145987,0.0,0.0,15.290213547204024,15.290213547204024,0.07250109566334395,0.07250109566334395,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
4.9972653,1.7179967,99.0,250.0,0.2587102,0.0,0.08687025,0.0,14.200283,0.09090909,100.0,120.0,0.20010944786141333,0.20010944786141333,1.0,0.0,0.0,0.0,0.0,0.31048055527811586,0.31048055527811586,0.0,0.0,0.10425380776308295,0.10425380776308295,0.0,0.0,17.041893790605815,17.041893790605815,0.10910085780548354,0.10910085780548354,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.0,0.3931624,0.5,0.0,11.834638,0.05,150.0,130.14182,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47179488,0.47179488,0.6,0.6,0.0,0.0,14.2015656,14.2015656,0.06,0.06,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.22150297,0.0,0.097592734,0.0,13.24987,0.08,111.1211,240.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.265803564,0.265803564,0.0,0.0,0.1171112808,0.1171112808,0.0,0.0,15.899843999999998,15.899843999999998,0.096,0.096,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.1904762,0.0,0.28323606,0.0,13.751126,0.048059966,110.0,360.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.20952382000000003,0.20952382000000003,0.0,0.0,0.311559666,0.311559666,0.0,0.0,15.1262386,15.1262386,0.05286596260000001,0.05286596260000001,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.2857143,0.0,0.040913895,0.0,15.0,0.09026567,100.0,168.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.32971430283360004,0.32971430283360004,0.0,0.0,0.04721463492073065,0.04721463492073065,0.0,0.0,17.310000033264,17.310000033264,0.10416658338017316,0.10416658338017316,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.998433,1.7179967,99.0,250.0,0.21153188,0.0,0.16666667,0.0,15.614733,0.0752936,100.0,343.84164,0.1667102058154188,0.1667102058154188,1.0,0.0,0.0,0.0,0.0,0.2467964032513225,0.2467964032513225,0.0,0.0,0.19445170485827049,0.19445170485827049,0.0,0.0,18.217868352182812,18.217868352182812,0.08784581155258382,0.08784581155258382,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.1739025,1.7179967,99.0,250.0,0.3715975,0.0,0.0,0.0,11.064927,0.048390854,100.0,96.0,0.16197210759321193,0.16197210759321193,1.0,0.0,0.0,0.0,0.0,0.4317859302513686,0.4317859302513686,0.0,0.0,0.0,0.0,0.0,0.0,12.857136546555036,12.857136546555036,0.0562288226106154,0.0562288226106154,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.998969,1.7179967,99.0,250.0,0.31350994,0.0,0.3162161,0.0,10.0,0.028381906,100.0,240.0,0.16669531047751707,0.16669531047751707,1.0,0.0,0.0,0.0,0.0,0.3657705767860877,0.3657705767860877,0.0,0.0,0.3689278409674896,0.3689278409674896,0.0,0.0,11.666953104775171,11.666953104775171,0.0331130366326137,0.0331130366326137,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.719914,1.7179967,99.0,250.0,0.35059,0.0,0.0,0.0,12.807703,0.0952381,110.0,144.0,0.14881142824149238,0.14881142824149238,1.0,0.0,0.0,0.0,0.0,0.4027617986271848,0.4027617986271848,0.0,0.0,0.0,0.0,0.0,0.0,14.713635575922845,14.713635575922845,0.10941061768400608,0.10941061768400608,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.998688,1.7179967,99.0,250.0,0.19719197,0.0,0.16673699,0.0,17.5,0.086958036,110.0,336.0,0.16670311908203927,0.16670311908203927,1.0,0.0,0.0,0.0,0.0,0.23006448645693192,0.23006448645693192,0.0,0.0,0.1945325662993508,0.1945325662993508,0.0,0.0,20.41730458393569,20.41730458393569,0.10145421183044827,0.10145421183044827,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.0,0.31869859,0.33303523,0.0,18.419683,0.083333336,150.0,78.94229,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382438308,0.382438308,0.399642276,0.399642276,0.0,0.0,22.1036196,22.1036196,0.10000000319999999,0.10000000319999999,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,12.769949,0.04166865,120.0,84.13731,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3239388,15.3239388,0.05000238,0.05000238,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.6495485,1.7179967,99.0,250.0,0.0,0.24840474,0.32070434,0.0,23.357172,0.09587056,150.0,120.0,0.13072666968514549,0.13072666968514549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808778643942045,0.2808778643942045,0.36262895032177256,0.36262895032177256,0.0,0.0,26.410577308823125,26.410577308823125,0.1084033990296499,0.1084033990296499,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.36101827,0.0,0.0,0.0,10.0,0.05742758,100.0,168.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.433221924,0.433221924,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.068913096,0.068913096,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.27807093,0.0,0.0,0.0,15.0,0.09374236,115.28373,168.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.3208938538366501,0.3208938538366501,0.0,0.0,0.0,0.0,0.0,0.0,17.310000033264,17.310000033264,0.10817868364788305,0.10817868364788305,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.970963,1.7179967,99.0,250.0,0.19388786,0.0,0.16666667,0.0,17.301039,0.098978125,115.31937,336.0,0.11147075291693881,0.11147075291693881,1.0,0.0,0.0,0.0,0.0,0.215500685735654,0.215500685735654,0.0,0.0,0.18524512919105895,0.18524512919105895,0.0,0.0,19.22959884357532,19.22959884357532,0.11001129111605688,0.11001129111605688,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.958374,1.7179967,99.0,250.0,0.1933422,0.052348007,0.19506378,0.0,14.340257,0.041682508,100.0,336.0,0.11162740024026682,0.11162740024026682,1.0,0.0,0.0,0.0,0.0,0.2149244871427337,0.2149244871427337,0.058191478929169295,0.058191478929169295,0.21683824264243934,0.21683824264243934,0.0,0.0,15.941022607687287,15.941022607687287,0.04633541800353413,0.04633541800353413,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6427464,1.7179967,99.0,250.0,0.26780224,0.0,0.0,0.0,13.843569,0.041673537,90.0,288.0,0.15054014405848762,0.15054014405848762,1.0,0.0,0.0,0.0,0.0,0.30811722778878575,0.30811722778878575,0.0,0.0,0.0,0.0,0.0,0.0,15.927581871543616,15.927581871543616,0.04794707726340671,0.04794707726340671,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.7597227,1.7179967,99.0,250.0,0.19817546,0.0,0.1390775,0.0,15.008375,0.05746873,119.699394,336.0,0.14793506248414598,0.14793506248414598,1.0,0.0,0.0,0.0,0.0,0.22749255905792437,0.22749255905792437,0.0,0.0,0.1596519386526388,0.1596519386526388,0.0,0.0,17.228639893410495,17.228639893410495,0.06597037016343452,0.06597037016343452,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.5161734,1.7179967,99.0,250.0,0.199499,0.0,0.13461533,0.0,16.662365,0.08547009,100.0,336.0,0.13304642492681185,0.13304642492681185,1.0,0.0,0.0,0.0,0.0,0.22604162872647401,0.22604162872647401,0.0,0.0,0.152525418396843,0.152525418396843,0.0,0.0,18.879233094075637,18.879233094075637,0.09684157991267284,0.09684157991267284,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.163006,1.7179967,99.0,250.0,0.22896811,0.0,0.1444448,0.0,17.327417,0.083333336,150.0,168.0,0.1225038913361083,0.1225038913361083,1.0,0.0,0.0,0.0,0.0,0.2570175944668741,0.2570175944668741,0.0,0.0,0.1621398500832659,0.1621398500832659,0.0,0.0,19.450093009303437,19.450093009303437,0.09354199393801939,0.09354199393801939,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.989707,1.7179967,99.0,250.0,0.19605163,0.05584377,0.19355822,0.0,13.760225,0.04986148,110.0,168.0,0.11123833068196773,0.11123833068196773,1.0,0.0,0.0,0.0,0.0,0.2178600860486788,0.2178600860486788,0.062055737753787754,0.062055737753787754,0.21508931328257308,0.21508931328257308,0.0,0.0,15.29088945880828,15.29088945880828,0.05540798780053232,0.05540798780053232,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.20123222,0.0,0.18104126,0.0,11.558676,0.06918899,128.58128,192.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.23222198232625257,0.23222198232625257,0.0,0.0,0.2089216144414771,0.2089216144414771,0.0,0.0,13.33871212963252,13.33871212963252,0.07984409461343352,0.07984409461343352,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.19059819,0.0,0.18104689,0.0,12.750622,0.084057465,110.0,408.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.22871782799999998,0.22871782799999998,0.0,0.0,0.21725626799999997,0.21725626799999997,0.0,0.0,15.3007464,15.3007464,0.100868958,0.100868958,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.33384824,0.0,0.0,0.0,10.820887,0.05766339,120.0,96.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.40061788800000003,0.40061788800000003,0.0,0.0,0.0,0.0,0.0,0.0,12.9850644,12.9850644,0.069196068,0.069196068,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.18184529,0.0,0.18568219,0.0,21.496841,0.12143103,140.0,336.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2098494650632601,0.2098494650632601,0.0,0.0,0.2142772476717688,0.2142772476717688,0.0,0.0,24.807354561671396,24.807354561671396,0.14013140888928544,0.14013140888928544,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.20679834,0.0,0.1343663,0.0,14.207845,0.08590785,100.0,336.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.238645284818596,0.238645284818596,0.0,0.0,0.1550587104979707,0.1550587104979707,0.0,0.0,16.39585316150732,16.39585316150732,0.09913765909050924,0.09913765909050924,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.962357,1.7179967,99.0,250.0,0.2852541,0.2140199,0.5,0.0,23.66751,0.1,150.0,168.0,0.14362952086484507,0.14362952086484507,1.0,0.0,0.0,0.0,0.0,0.3262250097077326,0.3262250097077326,0.24475947569254206,0.24475947569254206,0.5718147604324225,0.5718147604324225,0.0,0.0,27.06686312136393,27.06686312136393,0.1143629520864845,0.1143629520864845,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.091,1.7179967,99.0,250.0,0.19596769,0.0,0.19354838,0.0,15.12479,0.09275295,150.0,120.0,0.10999890001099989,0.10999890001099989,1.0,0.0,0.0,0.0,0.0,0.21752392033769663,0.21752392033769663,0.0,0.0,0.21483848889891102,0.21483848889891102,0.0,0.0,16.788500262897372,16.788500262897372,0.10295567247277528,0.10295567247277528,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.050647,1.7179967,99.0,250.0,0.3969118,0.0,0.0,0.0,13.4093895,0.083333336,100.0,217.5232,0.11048933849701574,0.11048933849701574,1.0,0.0,0.0,0.0,0.0,0.4407663222236598,0.4407663222236598,0.0,0.0,0.0,0.0,0.0,0.0,14.890984075503829,14.890984075503829,0.09254078116938955,0.09254078116938955,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.27542633,0.0,0.13742845,0.0,13.518399,0.08,110.0,96.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.33051159599999996,0.33051159599999996,0.0,0.0,0.16491414000000001,0.16491414000000001,0.0,0.0,16.2220788,16.2220788,0.096,0.096,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.421832,1.7179967,99.0,250.0,0.22453192,0.0,0.26588213,0.0,11.666667,0.05709557,150.0,144.0,0.15571880422907355,0.15571880422907355,1.0,0.0,0.0,0.0,0.0,0.259495762093658,0.259495762093658,0.0,0.0,0.30728497734947907,0.30728497734947907,0.0,0.0,13.483386434578794,13.483386434578794,0.06598642388717736,0.06598642388717736,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.22076556,0.017781602,0.18949057,0.0,12.587846,0.072167724,110.0,336.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.2542148872727273,0.2542148872727273,0.020475784121212124,0.020475784121212124,0.21820126242424243,0.21820126242424243,0.0,0.0,14.495095393939396,14.495095393939396,0.08310222763636364,0.08310222763636364,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.18246369,0.0,0.16171658,0.0,9.639622,0.05757517,100.0,216.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.218956428,0.218956428,0.0,0.0,0.19405989599999998,0.19405989599999998,0.0,0.0,11.5675464,11.5675464,0.069090204,0.069090204,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.893929,1.7179967,99.0,250.0,0.19239916,0.0,0.1364364,0.0,18.318699,0.13718647,118.61912,336.0,0.12667962937087476,0.12667962937087476,1.0,0.0,0.0,0.0,0.0,0.21677221428006765,0.21677221428006765,0.0,0.0,0.15372011258469642,0.15372011258469642,0.0,0.0,20.63930499987661,20.63930499987661,0.15456520117429864,0.15456520117429864,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.24502489,0.0,0.08613467,0.0,13.333333,0.075,120.0,144.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2827587236033672,0.2827587236033672,0.0,0.0,0.09939940937101224,0.09939940937101224,0.0,0.0,15.386666311568,15.386666311568,0.08655000016632,0.08655000016632,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.867399,1.7179967,99.0,250.0,0.2470983,0.0,0.11562037,0.0,17.958853,0.10808839,120.0,315.8856,0.14561553799335092,0.14561553799335092,1.0,0.0,0.0,0.0,0.0,0.28307965189174245,0.28307965189174245,0.0,0.0,0.1324564923805403,0.1324564923805403,0.0,0.0,20.573941041338507,20.573941041338507,0.12382773906068516,0.12382773906068516,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.1211457,1.7179967,99.0,250.0,0.20631248,0.0,0.19704056,0.0,13.733619,0.09677419,130.0,120.033585,0.16336810933940032,0.16336810933940032,1.0,0.0,0.0,0.0,0.0,0.24001735979072283,0.24001735979072283,0.0,0.0,0.22923070375037669,0.22923070375037669,0.0,0.0,15.977254370417665,15.977254370417665,0.1125840064531519,0.1125840064531519,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.126259,1.7179967,99.0,250.0,0.29664725,0.0,0.1910657,0.0,13.636364,0.09996564,125.0,96.0,0.19507402961887021,0.19507402961887021,1.0,0.0,0.0,0.0,0.0,0.3545154244328564,0.3545154244328564,0.0,0.0,0.22833765602095019,0.22833765602095019,0.0,0.0,16.296464474829698,16.296464474829698,0.11946634021822931,0.11946634021822931,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.31912714,0.0,0.0,0.0,12.596775,0.059588023,150.0,144.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.351039854,0.351039854,0.0,0.0,0.0,0.0,0.0,0.0,13.8564525,13.8564525,0.0655468253,0.0655468253,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.28254634,0.0,0.19364826,0.0,11.666667,0.0625,100.0,240.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.32535639151515156,0.32535639151515156,0.0,0.0,0.22298890545454547,0.22298890545454547,0.0,0.0,13.43434381818182,13.43434381818182,0.07196969696969698,0.07196969696969698,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.6717377,1.7179967,99.0,250.0,0.2362507,0.0,0.12761442,0.0,18.329582,0.07167071,124.29165,433.52295,0.1303485649672303,0.1303485649672303,1.0,0.0,0.0,0.0,0.0,0.2670456397175036,0.2670456397175036,0.0,0.0,0.14424877651612542,0.14424877651612542,0.0,0.0,20.718816710149174,20.718816710149174,0.08101288419868252,0.08101288419868252,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.5,1.7179967,99.0,250.0,0.1904762,0.0,0.15423357,0.0,13.784286,0.08011862,119.270325,124.21603,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.21587302666666666,0.21587302666666666,0.0,0.0,0.17479804599999998,0.17479804599999998,0.0,0.0,15.6221908,15.6221908,0.09080110266666666,0.09080110266666666,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
400.0,0.0,99.0,10.0,0.22783503,0.0,0.0,0.0,13.636364,0.083333336,150.0,168.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.25061853300000003,0.25061853300000003,0.0,0.0,0.0,0.0,0.0,0.0,15.000000400000001,15.000000400000001,0.0916666696,0.0916666696,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.838014,1.7179967,99.0,250.0,0.36141303,0.0,0.0,0.0,13.333333,0.07315038,150.0,138.24486,0.1016465315052408,0.1016465315052408,1.0,0.0,0.0,0.0,0.0,0.3981494109402996,0.3981494109402996,0.0,0.0,0.0,0.0,0.0,0.0,14.688620052854366,14.688620052854366,0.08058586240529034,0.08058586240529034,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4398694,1.7179967,99.0,250.0,0.28308463,0.0,0.18395638,0.0,11.863594,0.080534734,100.0,96.0,0.1552826521606168,0.1552826521606168,1.0,0.0,0.0,0.0,0.0,0.3270427621323069,0.3270427621323069,0.0,0.0,0.21252161456826624,0.21252161456826624,0.0,0.0,13.705804340476782,13.705804340476782,0.0930403810865698,0.0930403810865698,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.20744577,0.100711584,0.24277721,0.0,14.285714,0.08547009,130.0,120.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.22819034700000002,0.22819034700000002,0.11078274240000002,0.11078274240000002,0.267054931,0.267054931,0.0,0.0,15.714285400000001,15.714285400000001,0.094017099,0.094017099,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.999559,1.7179967,99.0,250.0,0.23768288,0.0,0.13308594,0.0,14.169979,0.048428115,100.0,120.0,0.16667891756710787,0.16667891756710787,1.0,0.0,0.0,0.0,0.0,0.2772996051626328,0.2772996051626328,0.0,0.0,0.1552685604226011,0.1552685604226011,0.0,0.0,16.53181576166865,16.53181576166865,0.05650006078801543,0.05650006078801543,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.29939646,0.0,0.0,0.0,10.717627,0.09677419,188.56842,120.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.35927575199999995,0.35927575199999995,0.0,0.0,0.0,0.0,0.0,0.0,12.8611524,12.8611524,0.116129028,0.116129028,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.1895861,0.0051893494,0.19623101,0.0,17.985611,0.07288256,135.0,96.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.20854471000000002,0.20854471000000002,0.0057082843400000005,0.0057082843400000005,0.21585411100000004,0.21585411100000004,0.0,0.0,19.7841721,19.7841721,0.080170816,0.080170816,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.19614342,0.0,0.16666667,0.0,15.454638,0.0625,100.0,336.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.21575776200000002,0.21575776200000002,0.0,0.0,0.183333337,0.183333337,0.0,0.0,17.0001018,17.0001018,0.06875,0.06875,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.032739,1.7179967,99.0,250.0,0.0,0.0,0.16666667,0.0,19.439009,0.125,121.262794,480.0,0.11070839088785805,0.11070839088785805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18511806885033763,0.18511806885033763,0.0,0.0,21.59107040684459,21.59107040684459,0.13883854886098226,0.13883854886098226,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.998565,1.7179967,99.0,250.0,0.19234626,0.0,0.15447487,0.0,13.142893,0.09090909,125.14254,144.0,0.16670653731350749,0.16670653731350749,1.0,0.0,0.0,0.0,0.0,0.2244116389698036,0.2244116389698036,0.0,0.0,0.1802268406796542,0.1802268406796542,0.0,0.0,15.333899182311937,15.333899182311937,0.106064229604222,0.106064229604222,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.8997774,1.7179967,99.0,250.0,0.30268294,0.0,0.3041059,0.0,14.0,0.056716528,120.0,336.0,0.14493221187106703,0.14493221187106703,1.0,0.0,0.0,0.0,0.0,0.34655144798983745,0.34655144798983745,0.0,0.0,0.3481806407300415,0.3481806407300415,0.0,0.0,16.029050966194937,16.029050966194937,0.0649365798526873,0.0649365798526873,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.636739,1.7179967,99.0,250.0,0.39187044,0.0,0.0,0.0,12.5,0.075,120.0,144.0,0.13094594433566473,0.13094594433566473,1.0,0.0,0.0,0.0,0.0,0.4431842848230324,0.4431842848230324,0.0,0.0,0.0,0.0,0.0,0.0,14.136824304195809,14.136824304195809,0.08482094582517484,0.08482094582517484,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.3199933,0.0,0.18264234,0.0,10.0,0.012532851,210.0,24.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.3692722689096171,0.3692722689096171,0.0,0.0,0.21076926076502764,0.21076926076502764,0.0,0.0,11.540000022176,11.540000022176,0.01446291008179285,0.01446291008179285,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
0.49891698,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.0,0.0754204,190.0,336.0,2.00434148382763,2.00434148382763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.043414838276302,30.043414838276302,0.22658863644687338,0.22658863644687338,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.9988003,1.7179967,99.0,250.0,0.19574511,0.0,0.2667534,0.0,13.070241,0.07950888,120.0,120.0,0.166699998331333,0.166699998331333,1.0,0.0,0.0,0.0,0.0,0.22837581951036662,0.22837581951036662,0.0,0.0,0.3112211913348774,0.3112211913348774,0.0,0.0,15.24905015289012,15.24905015289012,0.09276301016332617,0.09276301016332617,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0625343,1.7179967,99.0,250.0,0.28538728,0.0,0.008124489,0.0,15.040954,0.083333336,220.0,20.0,0.19752952587402717,0.19752952587402717,1.0,0.0,0.0,0.0,0.0,0.3417596941088783,0.3417596941088783,0.0,0.0,0.00972931546013875,0.00972931546013875,0.0,0.0,18.011986512313054,18.011986512313054,0.099794130349581,0.099794130349581,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.7010584,1.7179967,99.0,250.0,0.20091747,0.0,0.15702662,0.0,17.715977,0.11618653,120.0,336.0,0.14923015743304072,0.14923015743304072,1.0,0.0,0.0,0.0,0.0,0.23090041567914824,0.23090041567914824,0.0,0.0,0.1804597272237783,0.1804597272237783,0.0,0.0,20.359735036790127,20.359735036790127,0.1335250641634987,0.1335250641634987,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
